Entity ID,Entity Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
102292,Fort Bend Holding Corp. (NASDAQGM:FBHC),USA,Savings Bank/Thrift/Mutual,Texas
1026393,Fort Dearborn Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Michigan
102564,Fort Thomas Financial Corporation (NASDAQGM:FTSB),USA,Savings Bank/Thrift/Mutual,Kentucky
101799,Fortune Bancorporation Inc. (NASDAQGM:FORB),USA,Savings Bank/Thrift/Mutual,Massachusetts
1000229,"Founders Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,South Carolina
4135389,"Fox Chase Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
4047008,FPB Financial Corp. (OTCPK:FPBF),USA,Savings Bank/Thrift/Mutual,Louisiana
102496,"Frankfort First Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Kentucky
4089011,Franklin Bank Corp. (OTCPK:FBTX.Q),USA,Savings Bank/Thrift/Mutual,Texas
4277109,Franklin Financial Corporation (NASDAQGM:FRNK),USA,Savings Bank/Thrift/Mutual,Virginia
101766,Franklin First Financial Corp.,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101382,Franklin Savings Association,USA,Savings Bank/Thrift/Mutual,Kansas
4274414,"Fraternity Community Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101477,Freedom Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
1026611,Frontier Savings Association,USA,Savings Bank/Thrift/Mutual,Texas
4304579,"FS Bancorp, Inc. (NASDAQCM:FSBW)",USA,Savings Bank/Thrift/Mutual,Washington
4102913,"FSB Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
102408,FSB Financial Corporation (NASDAQGM:FSBF),USA,Savings Bank/Thrift/Mutual,Louisiana
102501,FSF Financial Corp. (NASDAQGM:FFHH),USA,Savings Bank/Thrift/Mutual,Minnesota
102657,"Fulton Bancorp, Inc. (NASDAQGM:FTNB)",USA,Savings Bank/Thrift/Mutual,Georgia
1026412,Fulton Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Georgia
102632,"GA Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1000110,Gate City Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Minnesota
102527,"Gateway Bancorp, Inc. (NASDAQGM:GWBC)",USA,Savings Bank/Thrift/Mutual,Missouri
1003685,"Gateway Bank, F.S.B. (OTCPK:GWBK)",USA,Savings Bank/Thrift/Mutual,Missouri
4073567,Gateway Community Financial Corp.,USA,Savings Bank/Thrift/Mutual,Missouri
101817,Gateway Fed Corporation (NASDAQGM:GATW),USA,Savings Bank/Thrift/Mutual,Missouri
1022567,Gateway Financial Corp (NASDAQGM:GTWY),USA,Savings Bank/Thrift/Mutual,Missouri
4056012,"Generations Bancorp NY, Inc. (OTCQX:GBNY)",USA,Savings Bank/Thrift/Mutual,New York
4095276,"Georgetown Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101481,"Georgia Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,Georgia
1026550,"Germania Bank, A Federal Savings Bank",USA,Savings Bank/Thrift/Mutual,Minnesota
101832,Germantown Savings Bank (NASDAQGM:GSBK),USA,Savings Bank/Thrift/Mutual,Maryland
102342,GF Bancorp Inc (NASDAQGM:GNPI),USA,Savings Bank/Thrift/Mutual,New Jersey
101389,GF Bancshares Inc.,USA,Savings Bank/Thrift/Mutual,North Carolina
102363,"GFS Bancorp, Inc. (NASDAQGM:GFSB)",USA,Savings Bank/Thrift/Mutual,New York
102561,GFSB Bancorp Inc. (NASDAQGM:GUPB),USA,Savings Bank/Thrift/Mutual,Pennsylvania
101387,Gibraltar Financial Corporation,USA,Savings Bank/Thrift/Mutual,California
101482,Gibraltar Savings Association,USA,Savings Bank/Thrift/Mutual,Texas
102515,"Gilmer Financial Services, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
102381,Glendale Co-Operative Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
101824,"Glendale Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
102471,Glenway Financial Corp. (NASDAQGM:GFCO),USA,Savings Bank/Thrift/Mutual,Ohio
1001837,Glenway Loan & Deposit Company,USA,Savings Bank/Thrift/Mutual,Ohio
4065018,"Globe Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New Jersey
4001792,Golden State Bancorp Inc. (NYSE:GSB),USA,Savings Bank/Thrift/Mutual,California
101821,Golden West Financial Corporation,USA,Savings Bank/Thrift/Mutual,California
101820,Goldome,USA,Savings Bank/Thrift/Mutual,New York
4022983,"Gouverneur Bancorp, Inc. (OTCQB:GOVB)",USA,Savings Bank/Thrift/Mutual,New York
1001976,Graham Savings Bank,USA,Savings Bank/Thrift/Mutual,Texas
4205039,Grand Mountain Bancshares Inc. (OTCPK:GMBB),USA,Savings Bank/Thrift/Mutual,Colorado
101826,Granite Co-operative Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
102572,"Great American Bancorp, Inc. (OTCPK:GTPS)",USA,Savings Bank/Thrift/Mutual,Illinois
1026351,"Great American Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
101486,"Great American First Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
1026427,"Great American Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
1021906,"Great Bay Bankshares, Inc (NASDAQGM:GBBS)",USA,Savings Bank/Thrift/Mutual,New Hampshire
101819,Great Country Bank (NASDAQGM:GCBK),USA,Savings Bank/Thrift/Mutual,Connecticut
102399,Great Financial Corp. (NASDAQGM:GTFN),USA,Savings Bank/Thrift/Mutual,Michigan
101823,"Great Lakes Bancorp, FSB",USA,Savings Bank/Thrift/Mutual,Michigan
101689,"Great Lakes Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
4086774,"Great Lakes Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
113563,"Great Pee Dee Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,South Carolina
101390,Great Southern Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Missouri
1001768,Great Valley Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101483,"Great Western Bank, A Savings Bank",USA,Savings Bank/Thrift/Mutual,South Dakota
101835,Great Western Financial Corp. (NYSE:GWF),USA,Savings Bank/Thrift/Mutual,California
1031133,Greater Atlantic Financial Corp.,USA,Savings Bank/Thrift/Mutual,Virginia
101829,Greater New York Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
101574,Greater Pennsylvania Savings Association,USA,Savings Bank/Thrift/Mutual,Pennsylvania
102633,Green Street Financial Corp. (NASDAQGM:GSFC),USA,Savings Bank/Thrift/Mutual,North Carolina
4040227,"Greene County Bancorp, Inc. (NASDAQCM:GCBC)",USA,Savings Bank/Thrift/Mutual,Missouri
102332,GreenPoint Financial Corp. (NYSE:GPT),USA,Savings Bank/Thrift/Mutual,New York
4102814,Greenville Federal Financial Corporation (OTCPK:GVFF),USA,Savings Bank/Thrift/Mutual,South Carolina
101822,Greenwich Financial Corp (NASDAQGM:GFCT),USA,Savings Bank/Thrift/Mutual,Connecticut
101828,Grove Bank (NASDAQGM:GROV),USA,Savings Bank/Thrift/Mutual,Massachusetts
108276,GS Financial Corp.,USA,Savings Bank/Thrift/Mutual,Louisiana
109075,GSB Financial Corporation (NASDAQGM:GOSB),USA,Savings Bank/Thrift/Mutual,New York
101480,Guarantee Financial Corporation,USA,Savings Bank/Thrift/Mutual,Oklahoma
1974075,"Guaranty Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Colorado
1024018,Guaranty Financial Corporation (OTCEM:GFCJ),USA,Savings Bank/Thrift/Mutual,Illinois
4186802,Guaranty Financial Group Inc.,USA,Savings Bank/Thrift/Mutual,Texas
102484,Guthrie Savings Inc (NASDAQGM:GTSV),USA,Savings Bank/Thrift/Mutual,Iowa
101576,"Gwinnett Bancshares, Inc. (NASDAQGM:GBSI)",USA,Savings Bank/Thrift/Mutual,Georgia
101653,H.F. Ahmanson & Company (NYSE:AHM),USA,Savings Bank/Thrift/Mutual,California
102266,"Hamilton Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Maryland
4144009,"Hampden Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
1031072,"Hancock Park Acquisition, L.L.C.",USA,Savings Bank/Thrift/Mutual,Indiana
1002821,"Hancock Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,Indiana
102440,"Harbor Federal Bancorp, Inc. (NASDAQGM:HRBF)",USA,Savings Bank/Thrift/Mutual,California
1001153,Harbor Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,California
113617,Harbor Florida Bancorp INc.,USA,Savings Bank/Thrift/Mutual,Florida
4010155,"Harbor Florida Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Florida
4041408,Harbor Investment Corporation,USA,Savings Bank/Thrift/Mutual,California
4669068,"HarborOne Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
102595,"Hardin Bancorp, Inc. (NASDAQGM:HFSA)",USA,Savings Bank/Thrift/Mutual,Kentucky
101836,Harleysville Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
4054463,Harleysville Financial Corporation (OTCQX:HARL),USA,Savings Bank/Thrift/Mutual,Pennsylvania
1022621,"Harmonia Bancorp, Inc. (NASDAQGM:HBCI)",USA,Savings Bank/Thrift/Mutual,New Jersey
106878,Harrington Financial Group Inc. (NASDAQGM:HFGI),USA,Savings Bank/Thrift/Mutual,Illinois
4041008,Harrington West Financial Group Inc. (OTCPK:HWFG.Q),USA,Savings Bank/Thrift/Mutual,California
4241860,"Harvard Illinois Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
101578,Harvest Financial Corp.,USA,Savings Bank/Thrift/Mutual,Pennsylvania
102442,Harvest Home Financial Corporation (NASDAQGM:HHFC),USA,Savings Bank/Thrift/Mutual,Ohio
102327,"Haven Bancorp, Inc. (NASDAQGM:HAVN)",USA,Savings Bank/Thrift/Mutual,New York
101865,Haverfield Corporation (NASDAQGM:HVFD),USA,Savings Bank/Thrift/Mutual,Ohio
1001763,Hawkeye Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Iowa
101863,Hawthorne Financial Corporation (NASDAQGM:HTHR),USA,Savings Bank/Thrift/Mutual,California
1024705,"Haywood Bancshares, Inc. (NYSEAM:HBS)",USA,Savings Bank/Thrift/Mutual,North Carolina
108278,HCB Bancshares Inc. (NASDAQGM:HCBB),USA,Savings Bank/Thrift/Mutual,Arkansas
101841,HeartFed Financial,USA,Savings Bank/Thrift/Mutual,Indiana
107413,Hemlock Federal Financial Corp.,USA,Savings Bank/Thrift/Mutual,Michigan
1022110,Heritage Bancorp Inc. (OTCPK:HNIS),USA,Savings Bank/Thrift/Mutual,New Jersey
113660,"Heritage Bancorp, Inc. (NASDAQGM:HBSC)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
101839,Heritage Bankcorp,USA,Savings Bank/Thrift/Mutual,New Jersey
102171,"Heritage Federal Bancshares, Inc. (NASDAQGM:HFBS)",USA,Savings Bank/Thrift/Mutual,Indiana
101485,Heritage Federal Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,Kentucky
101844,Heritage Financial Corporation,USA,Savings Bank/Thrift/Mutual,Washington
4076467,"Heritage Financial Group, Inc.",USA,Savings Bank/Thrift/Mutual,Alabama
4946029,"Heritage NOLA Bancorp, Inc. (OTCPK:HRGG)",USA,Savings Bank/Thrift/Mutual,Louisiana
102562,"HF Bancorp, Inc. (NASDAQGM:HEMT)",USA,Savings Bank/Thrift/Mutual,California
102608,HFNC Financial Corp. (NASDAQGM:HFNC),USA,Savings Bank/Thrift/Mutual,North Carolina
4209065,"Hibernia Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
4002568,"Highland Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
102522,"Highland Federal Bank, F.S.B (NASDAQGM:HBNK)",USA,Savings Bank/Thrift/Mutual,Tennessee
1000188,Highland Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Illinois
101852,Hingham Institution for Savings (NASDAQGM:HIFS),USA,Savings Bank/Thrift/Mutual,Massachusetts
102447,"HMN Financial, Inc.",USA,Savings Bank/Thrift/Mutual,Minnesota
101838,Home and City Savings Bank (NASDAQGM:HCSB),USA,Savings Bank/Thrift/Mutual,New York
102546,Home Bancorp (NASDAQGM:HBFW),USA,Savings Bank/Thrift/Mutual,Wisconsin
105391,"Home Bancorp of Elgin, Inc. (NASDAQGM:HBEI)",USA,Savings Bank/Thrift/Mutual,Illinois
4396910,"Home Bancorp Wisconsin, Inc.",USA,Savings Bank/Thrift/Mutual,Wisconsin
102516,"Home Building Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Wisconsin
107397,Home City Financial Corporation (OTCPK:HCFL),USA,Savings Bank/Thrift/Mutual,Ohio
101586,"Home Federal Bancorp of Missouri, Inc.",USA,Savings Bank/Thrift/Mutual,Missouri
4095277,"Home Federal Bancorp, Inc. of Louisiana (NASDAQCM:HFBL)",USA,Savings Bank/Thrift/Mutual,Louisiana
101484,Home Federal Bank of Florida,USA,Savings Bank/Thrift/Mutual,Florida
101847,Home Federal Corporation (NASDAQGM:HFMD),USA,Savings Bank/Thrift/Mutual,Tennessee
101851,Home Federal Financial Corporation (NASDAQGM:HFSF),USA,Savings Bank/Thrift/Mutual,Indiana
101488,Home Federal Savings and Loan of Palm Beach,USA,Savings Bank/Thrift/Mutual,Florida
101859,Home Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Idaho
102479,Home Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Idaho
1001457,Home Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,Idaho
1002376,Home Federal Savings Bank of Alabama,USA,Savings Bank/Thrift/Mutual,Alabama
1000195,Home Federal Savings Bank of South Carolina,USA,Savings Bank/Thrift/Mutual,South Carolina
102223,Home Financial Corp. DE (NASDAQGM:HOFL),USA,Savings Bank/Thrift/Mutual,Ohio
101842,Home Financial Corporation,USA,Savings Bank/Thrift/Mutual,Ohio
4002014,Home Loan Financial Corporation (OTCPK:HLFN),USA,Savings Bank/Thrift/Mutual,Ohio
1026498,Home Owners Federal Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Massachusetts
1022062,"Home Port Bancorp, Inc. (NASDAQGM:HPBC)",USA,Savings Bank/Thrift/Mutual,Massachusetts
101854,Home Savings Bank,USA,Savings Bank/Thrift/Mutual,Ohio
102467,"Home Savings Bank Of Siler City Inc, SSB (OTCPK:HSSC)",USA,Savings Bank/Thrift/Mutual,North Carolina
1026325,"Home Savings Bank, SSB",USA,Savings Bank/Thrift/Mutual,Texas
101864,Home Unity Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
101623,"HomeCorp, Inc. (NASDAQGM:HMCI)",USA,Savings Bank/Thrift/Mutual,Georgia
101840,HomeFed LLC,USA,Savings Bank/Thrift/Mutual,California
4014717,Homestead Bancorp Inc. (OTCPK:HSTD),USA,Savings Bank/Thrift/Mutual,Louisiana
1001303,Homestead Bank,USA,Savings Bank/Thrift/Mutual,Colorado
101855,Homestead Holding Corporation,USA,Savings Bank/Thrift/Mutual,Minnesota
101846,Homestead Savings,USA,Savings Bank/Thrift/Mutual,Michigan
4154823,"Hometown Bancorp, Inc. (MHC)",USA,Savings Bank/Thrift/Mutual,Connecticut
1015554,Hometown Bank,USA,Savings Bank/Thrift/Mutual,Georgia
101900,Hometown Bank,USA,Savings Bank/Thrift/Mutual,Georgia
101590,Hopkins Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Maryland
102550,"Horizon Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
102455,Horizon Financial Services Corporation,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101845,"Horizon Financial Services, Inc. (NASDAQGM:HFIN)",USA,Savings Bank/Thrift/Mutual,Washington
102199,"Household Bank, FSB",USA,Savings Bank/Thrift/Mutual,Illinois
101867,Howard Savings Bank,USA,Savings Bank/Thrift/Mutual,Maryland
136631786,"Hoyne Bancorp, Inc. (NASDAQCM:HYNE)",USA,Savings Bank/Thrift/Mutual,Illinois
4047078,"Hudson City Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
4018980,Hudson River Bancorp Inc. (NASDAQGM:HRBT),USA,Savings Bank/Thrift/Mutual,New York
101806,Huntington Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,New York
4423690,"HV Bancorp, Inc. (NASDAQCM:HVBC)",USA,Savings Bank/Thrift/Mutual,Pennsylvania
1001219,IBERIABANK fsb,USA,Savings Bank/Thrift/Mutual,Louisiana
4022990,"IBL Bancorp, Inc. (NASDAQGM:IBLB)",USA,Savings Bank/Thrift/Mutual,Texas
102486,IBS Financial Corp. (NASDAQGM:IBSF),USA,Savings Bank/Thrift/Mutual,New Jersey
4282019,"IF Bancorp, Inc. (NASDAQCM:IROQ)",USA,Savings Bank/Thrift/Mutual,Illinois
101398,Imperial Corporation of America,USA,Savings Bank/Thrift/Mutual,California
1023607,Independence Community Bank Corp.,USA,Savings Bank/Thrift/Mutual,New York
4047099,"Indian Village Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
102431,"Indiana Community Bank, SB (NASDAQGM:INCB)",USA,Savings Bank/Thrift/Mutual,Indiana
101870,Indiana Federal Corp. (NASDAQGM:IFSL),USA,Savings Bank/Thrift/Mutual,Indiana
102573,"Industrial Bancorp, Inc. (NASDAQGM:INBI)",USA,Savings Bank/Thrift/Mutual,Ohio
4055832,"IndyMac Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,California
4040441,Innes Street Financial Corporation (NASDAQGM:ISFC),USA,Savings Bank/Thrift/Mutual,North Carolina
101868,Inter Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,South Carolina
1000848,Inter-City Federal Savings Bank,USA,Savings Bank/Thrift/Mutual,California
1005572,Inter-County Savings Bank,USA,Savings Bank/Thrift/Mutual,New Jersey
102048,"InterFirst Bankcorp, Inc.",USA,Savings Bank/Thrift/Mutual,Texas
101874,International Holding Capital Corp. (NASDAQGM:ISLH),USA,Savings Bank/Thrift/Mutual,New York
101872,Investors Bank Corp. (NASDAQGM:INVS),USA,Savings Bank/Thrift/Mutual,New York
102530,Investors Federal Savings,USA,Savings Bank/Thrift/Mutual,Missouri
101871,Investors Financial Corp.,USA,Savings Bank/Thrift/Mutual,Massachusetts
102463,Iowa Bancorp Inc (NASDAQGM:IOWA),USA,Savings Bank/Thrift/Mutual,Iowa
4049240,Ipswich Bancshares Inc. (NASDAQGM:IPSW),USA,Savings Bank/Thrift/Mutual,Massachusetts
102320,Ipswich Savings Bank,USA,Savings Bank/Thrift/Mutual,Massachusetts
101707,"Ithaca Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,New York
1000479,"Jackson County Federal Bank, FSB",USA,Savings Bank/Thrift/Mutual,Oregon
102234,Jackson Federal Bank,USA,Savings Bank/Thrift/Mutual,Mississippi
4075100,"Jacksonville Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Florida
102433,"Jacksonville Bancorp, Inc. (NASDAQGM:JXVL)",USA,Savings Bank/Thrift/Mutual,Florida
4048847,Jade Financial Corp. (NASDAQGM:IGAF),USA,Savings Bank/Thrift/Mutual,Michigan
102268,"Jefferson Bancorp, Inc LA (NASDAQGM:JEBC)",USA,Savings Bank/Thrift/Mutual,Louisiana
4090736,"Jefferson Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Tennessee
1002424,Jefferson Federal Bank,USA,Savings Bank/Thrift/Mutual,Georgia
102328,"Jefferson Savings and Loan Association, F.A.",USA,Savings Bank/Thrift/Mutual,Missouri
102287,"Jefferson Savings Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Missouri
1001820,Jersey Shore Savings & Loan Association,USA,Savings Bank/Thrift/Mutual,Pennsylvania
102620,"Joachim Bancorp, Inc. (NASDAQGM:JOAC)",USA,Savings Bank/Thrift/Mutual,Missouri
101875,"John Hanson Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Maryland
101876,Johnstown Savings Bank,USA,Savings Bank/Thrift/Mutual,Pennsylvania
101595,"JSB Financial, Inc. (NYSE:JSB)",USA,Savings Bank/Thrift/Mutual,Tennessee
4072225,Kearny Financial Corp. (NASDAQGS:KRNY),USA,Savings Bank/Thrift/Mutual,New Jersey
102349,Kentucky Enterprise Bancorp Inc (NASDAQGM:KEBI),USA,Savings Bank/Thrift/Mutual,Kentucky
102566,Kentucky First Bancorp Inc. (NYSEAM:KYF),USA,Savings Bank/Thrift/Mutual,Kentucky
4094084,Kentucky First Federal Bancorp (NASDAQGM:KFFB),USA,Savings Bank/Thrift/Mutual,Kentucky
102232,"Kenwood Bancorp, Inc. (OTCPK:KNWP)",USA,Savings Bank/Thrift/Mutual,Ohio
102104,"Keokuk Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Iowa
101877,King City Federal Savings Bank (NASDAQGM:KCFB),USA,Savings Bank/Thrift/Mutual,Washington
102145,"Kirksville Bancshares, Inc. (NASDAQGM:KFSB)",USA,Savings Bank/Thrift/Mutual,Missouri
102485,"Klamath First Bancorp, Inc. (NASDAQGM:KFBI)",USA,Savings Bank/Thrift/Mutual,Oregon
4086964,"KNBT Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Pennsylvania
102387,"KS Bancorp, Inc. (OTCPK:KSBI)",USA,Savings Bank/Thrift/Mutual,North Carolina
1024001,"KSB Bancorp, Inc. (NASDAQGM:KSBK)",USA,Savings Bank/Thrift/Mutual,Massachusetts
102498,"L & B Financial, Inc. (NASDAQGM:LBFI)",USA,Savings Bank/Thrift/Mutual,Georgia
4155739,"La Porte Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Indiana
4108493,"Lake Shore Bancorp, Inc. (NASDAQGM:LSBK)",USA,Savings Bank/Thrift/Mutual,New York
101917,Lake Sunapee Bank Group,USA,Savings Bank/Thrift/Mutual,New Hampshire
102358,Lakeview Financial Corp. (NASDAQGM:LVSB),USA,Savings Bank/Thrift/Mutual,Illinois
101491,Land of Lincoln Savings and Loan,USA,Savings Bank/Thrift/Mutual,Nebraska
101879,Landmark Bank For Savings (OTCPK:LDMR),USA,Savings Bank/Thrift/Mutual,Missouri
113677,Landmark Financial Corp (NASDAQGM:LMFC),USA,Savings Bank/Thrift/Mutual,Ohio
101405,"Landmark Land Company, Inc. (OTCEM:LLND)",USA,Savings Bank/Thrift/Mutual,South Carolina
101886,Landmark PaSA,USA,Savings Bank/Thrift/Mutual,Pennsylvania
102006,"LaSalle Bank, F.S.B.",USA,Savings Bank/Thrift/Mutual,Illinois
101599,"Laurel Bancorp, Inc. (NASDAQGM:LAUR)",USA,Savings Bank/Thrift/Mutual,Maryland
1024482,Laurel Capital Group Inc. (NASDAQGM:LARL),USA,Savings Bank/Thrift/Mutual,Maryland
4056767,"Lawrence Financial Holdings, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
1024538,"LCS Bancorp, Inc. (NASDAQGM:LCSB)",USA,Savings Bank/Thrift/Mutual,California
102322,Leader Financial Corp. (NASDAQGM:LFCT),USA,Savings Bank/Thrift/Mutual,New Mexico
102331,Ledger Capital Corp. (NASDAQGM:LEDG),USA,Savings Bank/Thrift/Mutual,Connecticut
4003569,"Leeds Federal Bankshares, Inc (MHC)",USA,Savings Bank/Thrift/Mutual,Maryland
1000436,Leeds Federal Savings Bank (MHC),USA,Savings Bank/Thrift/Mutual,Maryland
4103605,"Legacy Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
101880,Lexington Savings Bank (NASDAQGM:LEXB),USA,Savings Bank/Thrift/Mutual,Kentucky
102237,"LF Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Louisiana
102374,"LFS Bancorp, Inc. (NASDAQGM:LFSB)",USA,Savings Bank/Thrift/Mutual,Illinois
102178,LGF Bancorp Inc. (NASDAQGM:LGFB),USA,Savings Bank/Thrift/Mutual,New York
102153,"Liberty Bancorp, Inc. (Chicago) (NASDAQGM:LBCI)",USA,Savings Bank/Thrift/Mutual,Illinois
4018833,"Liberty Bancorp, Inc. (NASDAQGM:LIBB)",USA,Savings Bank/Thrift/Mutual,New York
102146,"Liberty Bancshares, Inc.",USA,Savings Bank/Thrift/Mutual,Missouri
101489,"Liberty Financial Group, Inc.",USA,Savings Bank/Thrift/Mutual,Massachusetts
1003949,"Liberty Savings Bank, FSB",USA,Savings Bank/Thrift/Mutual,New Jersey
102462,"Life Bancorp, Inc. (NASDAQGM:LIFB)",USA,Savings Bank/Thrift/Mutual,New Jersey
1002336,Lifestore Bank,USA,Savings Bank/Thrift/Mutual,North Carolina
102465,"Lincoln Financial Bancorp, Inc. (NASDAQGM:LFNC)",USA,Savings Bank/Thrift/Mutual,Nebraska
4093631,Lincoln Park Bancorp,USA,Savings Bank/Thrift/Mutual,Nebraska
101884,Lincoln Savings Bank,USA,Savings Bank/Thrift/Mutual,Nebraska
102623,"Little Falls Bancorp, Inc. (NASDAQGM:LFBI)",USA,Savings Bank/Thrift/Mutual,New Jersey
101490,"Local Oklahoma Bank, F.S.B.",USA,Savings Bank/Thrift/Mutual,Oklahoma
102492,"Long Island Bancorp, Inc. (NASDAQGM:LISB)",USA,Savings Bank/Thrift/Mutual,New York
101882,"Long Island City Financial Corporation ,The",USA,Savings Bank/Thrift/Mutual,New York
4156697,"Louisiana Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Louisiana
1003359,"Lowcountry Savings Bank, Inc.",USA,Savings Bank/Thrift/Mutual,South Carolina
101885,Loyola Capital Corporation (NASDAQGM:LOYC),USA,Savings Bank/Thrift/Mutual,Maryland
4066226,LSB Corporation,USA,Savings Bank/Thrift/Mutual,Massachusetts
102512,LSB Financial Corp.,USA,Savings Bank/Thrift/Mutual,Indiana
101406,Lyman Savings and Loan Association,USA,Savings Bank/Thrift/Mutual,Maine
4260513,"Madison Bancorp, Inc. (OTCPK:MDSN)",USA,Savings Bank/Thrift/Mutual,Wisconsin
101887,"MAF Bancorp, Inc.",USA,Savings Bank/Thrift/Mutual,Illinois
102082,"Magna Bancorp, Inc. (NASDAQGM:MGNL)",USA,Savings Bank/Thrift/Mutual,Mississippi
120218973,"Magnolia Bancorp, Inc. (OTCQB:MGNO)",USA,Savings Bank/Thrift/Mutual,Mississippi
4105330,"Magyar Bancorp, Inc. (NASDAQGM:MGYR)",USA,Savings Bank/Thrift/Mutual,New Jersey
1001523,Main Street Bank Corp.,USA,Savings Bank/Thrift/Mutual,Georgia
102360,Main Street Community Bancorp Inc. (NASDAQGM:MSCB),USA,Savings Bank/Thrift/Mutual,Virginia
102523,MainSource Bank - Hobart,USA,Savings Bank/Thrift/Mutual,Indiana
4102915,MainStreet Financial Corporation (MHC),USA,Savings Bank/Thrift/Mutual,Maryland
1003034,"Malaga Bank, FSB",USA,Savings Bank/Thrift/Mutual,California
4088008,Malaga Financial Corporation (OTCPK:MLGF),USA,Savings Bank/Thrift/Mutual,California
1020434,Marble Financial Corp. (NASDAQGM:MRBL),USA,Savings Bank/Thrift/Mutual,Massachusetts
102270,"Marion Capital Holdings, Inc. (NASDAQGM:MARN)",USA,Savings Bank/Thrift/Mutual,Indiana
105395,Market Financial Corp. (NASDAQGM:MRKF),USA,Savings Bank/Thrift/Mutual,Florida
1001953,Marquette Savings Bank (MHC),USA,Savings Bank/Thrift/Mutual,Pennsylvania
102412,Marshalltown Financial Corporation (NASDAQGM:MFCX),USA,Savings Bank/Thrift/Mutual,Alabama
